ID,g_snps,i_snps,g_td,i_td
63617,5308,9216,-0.910873833641832,-1.36499014556534
63618,5036,13853,-0.972805251788339,-1.63532027702703
63619,19891,10686,-1.21643725298513,-1.36103969350877
63620,16559,12758,-1.38912077266506,-1.49705003385135
63621,14512,10901,-1.142494708553,-1.22155586210811
63622,2888,7717,-0.66956135691537,-0.962641583937073
63623,2541,15397,-0.801208795396315,-1.51135035757988
63624,3841,3568,-0.761983272982005,-0.78563895654185
63625,6772,2548,-0.906692606399057,-0.726057814680851
63626,11812,3648,-1.18739412957912,-0.931621118458675
63627,16529,1843,-1.33865974526145,-0.810683398380203
63628,28550,3429,-1.49755635289453,-0.884551762897119
63629,10241,12527,-1.116610263854,-1.48282808070175
63630,15065,5148,-1.31618906599598,-1.10267133523644
63631,1291,15253,-0.940697024594595,-1.59270201194672
63632,9297,13788,-1.02274032861883,-1.4983887952969
63633,13695,6644,-1.32735204652674,-1.25545071837985
63634,718,4495,-0.754585519354839,-1.03902985079023
63635,4449,7486,-0.755348606642365,-1.0254431027907
63636,9916,7696,-1.1302969262326,-1.26286437907734
63637,9176,11179,-1.05864445544742,-1.35515384527027
63638,21708,14458,-1.54831407501004,-1.56248475823212
63639,26019,15289,-1.59287603658635,-1.55851081421053
63640,9157,6588,-1.10206203399626,-1.17631857485014
63641,13287,11366,-1.15190565703958,-1.31097054841892
63642,6067,15158,-0.968437506461817,-1.57128588254398
63643,15772,7645,-1.24726251780145,-1.09116229162807
63644,22093,13485,-1.49292128481526,-1.41313657078947
63645,27677,1557,-1.50520424430993,-0.85469941316726
63646,3873,825,-0.402024286991222,-0.448268684796748
63647,22203,6176,-1.440922423959,-1.05087298443063
63648,14900,12174,-1.21960726733092,-1.41999275435517
63649,15421,6355,-1.34281784652699,-1.16047668483981
63650,5157,11367,-0.752880824500662,-1.14532321762034
63651,13191,6128,-1.29371641453886,-1.2049173402751
63652,20282,7308,-1.5240466211245,-1.24248912121603
63653,8776,5437,-1.07865233315308,-1.0776997534147
63654,16736,6608,-1.20540044712963,-0.943635620389344
63655,3298,18323,-0.647075235181452,-1.29082992132114
63656,15262,6711,-1.22260028525342,-0.981108736785422
63657,16860,8316,-1.30736769473896,-1.15297487977958
63658,14070,8679,-1.13221850526309,-1.16336416175743
63659,14340,5350,-1.34276640257246,-1.11374509135286
63660,18733,16873,-1.33392731743167,-1.53765678238866
63661,1168,7224,-0.753380329001387,-1.18702878070592
63662,16082,8451,-1.44179606699115,-1.37549706601219
63663,8872,15566,-0.876431807516598,-1.42951174067611
63664,21125,7154,-1.35812585017831,-1.04836637515358
63665,9065,15137,-1.08143545351059,-1.6049653
63666,10233,9893,-1.1197418584312,-1.35501504087779
63667,17491,1906,-1.42760940105008,-0.840674045310854
63668,8592,8016,-1.16002595653049,-1.34315958193822
63669,10307,8642,-1.1526654851864,-1.37427960609756
63670,20227,5874,-1.25381918511254,-0.970077219392685
63671,10821,14771,-1.21457643254003,-1.58047954588394
63672,7440,14316,-0.921850551953185,-1.44829582890995
63673,11344,6046,-1.19465521145528,-1.09884061155373
63674,21606,14187,-1.40000895516272,-1.45528026585695
63675,26351,5969,-1.65168959103698,-1.15838192099725
63676,6107,8001,-0.998803847024648,-1.35994136941497
63677,5048,11607,-0.927619264959697,-1.41344975457627
63678,6025,4131,-0.987667055442681,-0.991492809404164
63679,8583,20256,-0.894034134118388,-1.41040967413234
63680,17496,6415,-1.35191735283648,-1.10870608006859
63681,19639,5139,-1.51868182985927,-1.14304360878322
63682,13748,14091,-1.31609988986699,-1.57454471794872
63683,7642,9505,-1.06037348642553,-1.38893921399594
63684,26055,3231,-1.58813537826768,-0.944325174861564
63685,16556,7779,-1.29893461319389,-1.27837317464407
63686,16193,9917,-1.15235066204427,-1.10558497336038
63687,20092,12474,-1.31292452035772,-1.298528521526
63688,27443,4968,-1.59453084586013,-1.02599361196037
63689,2454,12458,-0.780126880217891,-1.39438331218963
63690,7629,11836,-1.04617324447081,-1.47599630067476
63691,2633,6671,-0.751976893545512,-1.1873262457476
63692,14334,8444,-1.11415698866532,-1.11476313203252
63693,1977,9220,-0.672167017304786,-1.17770950141587
63694,22013,3334,-1.47023587562978,-0.91870002192846
63695,20418,3679,-1.23095328243569,-0.754517593725191
63696,16244,8454,-1.14876124640531,-1.14100016074324
637,19445,11442,-1.32917183387862,-1.35191119547233
638,11711,17018,-1.17177648872315,-1.60237428663968
639,17767,2452,-1.40373905088853,-0.842471947249104
64,25470,1362,-1.54823118545455,-0.884061129490022
640,15014,10181,-1.21727271115802,-1.34290213011479
64001,27479,8967,-1.36897378512013,-1.12311146805274
64002,16304,5170,-1.34419837662868,-1.05987586563941
64003,12384,6650,-1.22376611054972,-1.11527343045578
64004,9360,10445,-1.10141811002064,-1.38457566894062
64005,16689,5556,-1.3149901709815,-1.00292331057045
64006,5814,6812,-1.03360807157519,-1.30809871726027
64007,9691,8572,-1.14437296964212,-1.31181179761164
64008,15530,12594,-1.33245604995573,-1.53411723616734
64009,4068,7579,-0.882472272946029,-1.2330065838756
64010,23226,7874,-1.47268706339357,-1.1661268929587
64011,23035,3822,-1.48173604086151,-0.910776619595808
64012,19667,6917,-1.34676046066292,-1.13344263056011
64013,3706,5484,-0.875462238956892,-1.106247910693
64014,21108,10019,-1.09163961299317,-1.16177862091954
64015,14644,7223,-1.40443108221328,-1.25063002634759
64016,19741,5027,-1.37357837585231,-0.947780028031646
64017,18795,11503,-1.1780191923754,-1.20771985985135
64018,8755,10568,-1.09650591018242,-1.48646090742741
64019,4989,15746,-0.874103472323529,-1.60583945659229
64020,19453,10196,-1.22719180964257,-1.13180013755736
64021,7798,7726,-1.06157102556438,-1.29725174196453
64022,17638,6332,-1.4571340437148,-1.21722286592213
64023,6033,9329,-0.992021139669052,-1.43000850243687
64024,9024,13714,-1.06237835414493,-1.52723276355646
64025,8977,10811,-1.15020824779745,-1.46411677579446
64026,10567,6321,-1.18761867956115,-1.17160379997948
64027,15459,6903,-1.14606734672837,-1.00790594795377
64028,13988,8435,-1.12880188345272,-1.0080624796157
64029,6504,15630,-0.976754205477565,-1.57314395052667
64030,10013,667,-1.09201673852113,-0.738987848533333
64031,15254,17770,-1.27622730680611,-1.56315930033738
64032,25140,5653,-1.37482152640675,-0.939430493054823
64033,15486,9803,-1.19010240131939,-1.17440132233626
64034,11606,8306,-1.17308006099272,-1.31342357112119
64035,4782,11949,-0.922831679796314,-1.51236403837618
64036,16667,3624,-1.34361623882542,-0.979041187960873
64037,14974,9916,-1.21678943010852,-1.23452203333221
64038,2133,7448,-0.722940926847826,-1.10626487035912
64039,6737,12226,-0.954673249673771,-1.36177705304319
64040,16954,9093,-1.39001226982703,-1.30765810605139
64041,17031,11545,-1.28504227516466,-1.35755263697368
64042,30800,18388,-1.54144857207751,-1.52647031012146
64043,23401,14831,-1.57541041237445,-1.59389924251012
64044,11013,10106,-1.12856593127339,-1.23466966627027
64045,6420,12095,-0.958908565090348,-1.49883993425863
64046,16716,7082,-1.08215604090909,-1.07378843090102
64047,30164,6831,-1.64618998096386,-1.15701014055441
64048,31375,6749,-1.33298043621298,-1.02610666075342
64049,10918,13230,-1.04935544556642,-1.38949761496626
64050,3211,12566,-0.878134780346106,-1.59312647823129
64051,14658,4056,-1.2614614963695,-0.959315111465893
64052,7627,571,-1.05228604467486,-0.75710589056338
64053,19458,9921,-1.44967915273312,-1.4141380527027
64054,11542,13894,-1.19561610653306,-1.47757196090418
64055,10922,15907,-1.19039150537931,-1.58250427439271
64056,10631,9664,-1.20919993881678,-1.39625988840135
64057,7660,7202,-1.0332624763857,-1.21153859308604
64058,11435,15368,-1.1960612206194,-1.57718700417679
64059,16863,14474,-1.37653222543846,-1.52836339649123
64060,4762,18637,-0.745622343111906,-1.33649430399324
64061,8188,13324,-0.998455879163948,-1.46132865165429
64062,13345,9566,-1.19481376352318,-1.33201672916948
64063,6068,781,-1.00249195829675,-0.726059926582279
64064,11745,8721,-1.1222458366478,-1.27319402214624
64065,28515,16686,-1.47626683836948,-1.46758355660594
64066,23428,7320,-1.31373616851245,-1.09425866597312
64067,19014,2958,-1.3503877837827,-0.844648060186386
64068,5642,5090,-0.933652882529044,-1.08203033129346
64069,1146,9516,-0.771151417810458,-1.30975471745179
64070,21280,10314,-1.46915957076305,-1.35824293812964
64071,15607,8256,-1.30362411748996,-1.21912050102772
64072,9587,9277,-1.1593473363251,-1.29996221743243
64073,12474,3353,-1.33479481219611,-1.01065808076923
64074,21323,7163,-1.06205389119405,-0.968625140740489
64075,21647,10583,-1.63335623895582,-1.53781752159244
64076,17299,6072,-1.43464975953376,-1.22551723618917
64077,11274,8856,-1.19988505673834,-1.329848939682
64078,15246,5104,-1.36380540062903,-1.00278005164126
64079,13860,3623,-1.23382755881616,-0.906038258086053
64080,15400,4876,-1.364390057368,-1.09474435964888
64081,27030,2624,-1.50560497720902,-0.803725594030858
64082,18557,5746,-1.32972437328818,-0.985198322954078
64083,12874,6103,-1.24134720252212,-1.15157627561428
64084,9044,7525,-1.07741789624175,-1.25824951219197
64085,17622,10315,-1.44279523206107,-1.44651400135044
64086,8263,12087,-1.06357847752301,-1.49378853414305
64087,14569,2278,-1.32481398115556,-0.857709149682684
64088,3340,16944,-0.776045727178344,-1.5731817180339
64089,19370,962,-1.55316089609806,-0.979187635854342
64090,18213,4271,-1.19780366887415,-0.86213902342067
64091,4277,13428,-0.928046878460744,-1.63928330569106
64092,818,7220,-0.791986312387387,-1.07793049136835
64093,19764,18119,-1.18627682629719,-1.30128167915655
64094,7584,8175,-1.0596525511425,-1.30411191002915
64095,19156,12684,-1.20981464925402,-1.31072658031039
64096,29061,3359,-1.72349946755341,-0.976780591282895
64097,16145,10607,-1.05516409890832,-1.08957778900068
64098,18922,7699,-1.25457376076026,-1.11099423782461
64099,15590,1077,-1.38435797892814,-0.841605600383877
641,3700,12381,-0.863991799501109,-1.56729513430311
64100,9343,11958,-1.06341236815302,-1.45446862243243
64101,18876,4470,-1.34624544942478,-0.960863202421875
64102,23903,13092,-1.45435698383648,-1.48614103731444
64103,17401,7586,-1.1345650132502,-1.1049991470388
64104,22353,3131,-1.51523209698311,-0.91201943692623
64105,14985,6698,-1.29725888673239,-1.22889448026045
64106,16913,11475,-1.35183352665327,-1.36614115398111
64107,15819,15680,-1.32708257553902,-1.52498347280702
64108,21338,4169,-1.42005243953741,-0.89893644861663
64109,16003,11730,-1.39509323065165,-1.50400803792173
64110,18004,7616,-1.33206955622839,-1.10057964284861
64111,12499,8833,-1.15911922294213,-1.24278579862069
64112,14708,7665,-1.11138519055945,-1.02441805149492
64113,4930,11050,-0.913591654532066,-1.46602933437077
64114,11904,9039,-1.10180114931241,-1.24266965341447
64115,12993,7061,-1.16124830310577,-1.09251536794158
64116,25798,4375,-1.60935507942122,-1.03236821630466
64117,7168,4500,-1.0500864431666,-1.08418422391396
64118,25143,3475,-1.51505267746881,-0.91279107620283
64119,11561,9229,-1.29636142801623,-1.41967044285714
64120,18607,4927,-1.46854785347809,-1.0888471639494
64121,19261,9953,-1.32274171012455,-1.24980521226199
64122,13909,6747,-1.16174138877697,-1.07284734684139
64123,18827,4892,-1.25562991262967,-0.91529179700565
64124,2873,12280,-0.854239417181572,-1.53001243837178
64125,5194,13707,-0.915876841819896,-1.43468089642134
64126,20343,11974,-1.46729066429719,-1.48735001801619
64127,15130,13263,-1.06288506933441,-1.1896725231444
64128,13608,11193,-1.30643151795803,-1.40018069270763
64129,3552,4273,-0.72386372888651,-0.89590019536161
64130,5578,12320,-0.99445267537037,-1.59975405615697
64131,5493,12373,-0.898022964341193,-1.46679903485463
64132,8233,10952,-1.0043509815746,-1.35805759541161
64133,13502,7356,-1.05202740669435,-1.03051383670075
64134,35706,2657,-0.959450487159613,-0.517796080687322
64135,18537,3187,-1.35674997962948,-0.860927871293745
64136,14545,7388,-1.15255425333856,-1.07757719428435
64137,15743,2365,-1.35451280656147,-0.829112511744891
64138,16808,10509,-1.11339677993928,-1.16537052238866
64139,13949,13710,-1.34168361059726,-1.52816806356275
64140,9266,14202,-1.01632351971565,-1.42329370332883
64141,2499,3863,-0.701140134537869,-0.948009297922078
64142,3873,18158,-0.714085675196943,-1.39408423588753
64143,14470,10455,-1.15491684398309,-1.09030051407302
64144,4567,3312,-0.880029034284351,-0.898602806757991
64145,28347,5387,-1.57766533434538,-1.04045525528302
64146,14710,14505,-1.28475806341532,-1.53929310409582
64147,15542,7213,-1.18064972241281,-1.0450283595788
64148,18646,2321,-1.19494983995445,-0.698445321958175
64149,12735,989,-1.12700300727794,-0.714720328561151
64150,16359,10512,-1.2864233283662,-1.27238114188386
64151,1039,8291,-0.793860275666075,-1.26423063354037
64152,16357,9657,-1.30010347777331,-1.35365668539554
64153,2200,1701,-0.600451492781955,-0.720245099291866
64154,8690,10343,-0.996751736376147,-1.29965022428184
64155,2690,12886,-0.768003000513197,-1.48124480351223
64156,18264,12040,-1.3242088247035,-1.36124630232119
64157,13900,6156,-1.10573145133199,-0.991026918179329
64158,20217,7008,-1.404327523182,-1.1501934867696
64159,2075,14502,-0.726838525212982,-1.4359463281719
64160,19850,4635,-1.48976257512274,-0.976909716467697
64161,20789,6623,-1.39289196173232,-1.14065007670757
64162,18813,4728,-1.44925783006431,-1.00136335421053
64163,19823,10120,-1.48860410236239,-1.38712669148073
64164,12857,6901,-1.33921044216249,-1.25887029299796
64165,6203,2324,-0.973156258335523,-0.845788057755804
64166,19885,5391,-1.21584754541214,-0.912103357684798
64167,6041,9651,-0.954941046222023,-1.38999284744233
64168,16082,1241,-1.21262520065314,-0.72798143049177
64169,3692,6533,-0.780160052235665,-1.05852803366507
64170,13074,10194,-1.36056019499394,-1.51603289905469
64171,12872,8558,-1.23096344012903,-1.25400617310976
64172,1886,10057,-0.744806053326923,-1.26467415637602
64173,10809,15880,-1.19433492093811,-1.55211746187584
64174,18240,7460,-1.19874497020498,-1.08998787335146
64175,27142,7089,-1.37405595229811,-1.0957645083265
64176,17179,10334,-1.2557654106436,-1.1872216968556
64177,16027,14952,-1.37398049179735,-1.56675139574612
64178,13133,6338,-1.24275417923015,-1.17869475830485
64179,6365,886,-0.928736123247602,-0.727295400158479
64180,19261,9631,-1.4087087725774,-1.27926004072875
64181,4222,14150,-0.825918315696203,-1.4612959768296
64182,30628,7641,-1.6243000637751,-1.18892451029312
64183,23105,10011,-1.45331419987947,-1.36252172619851
64184,2345,13622,-0.676408122976391,-1.25384740243869
64185,4041,13650,-0.808522627735247,-1.49264042677842
64186,21988,9220,-1.47252737223293,-1.33157146616633
64187,8215,12571,-0.950864649192711,-1.34255472176772
64188,16655,7352,-1.43615756180611,-1.30778382761905
64189,1459,4201,-0.708241952862632,-0.978293270614162
64190,18802,12953,-1.46097434250703,-1.55989035205942
64191,1719,5826,-0.76529914784899,-1.20173621023677
64192,16091,6730,-1.30403590174367,-1.12454810022434
64193,17353,4975,-1.22139167402414,-0.914757337939522
64194,15698,7933,-1.17341401421159,-1.11791311878131
64195,11807,14752,-1.30249493362975,-1.69342655158677
642,15504,7382,-1.24273775397746,-1.2030353789613
643,21534,8122,-1.52230023051426,-1.25517089393099
644,18292,9255,-1.25309013962284,-1.14198314072924
645,2886,253,-0.560253490912728,-0.45975931291866
64501,1741,13750,-0.828923198074609,-1.58563309659401
64502,5536,11917,-0.950611126047685,-1.51593194874916
64503,1267,11596,-0.805706072346571,-1.42468500163823
64504,10116,11632,-1.1115764787147,-1.3874136537002
64505,19512,9621,-1.12587839336415,-1.04033028593243
64506,8067,10608,-1.11166706723921,-1.46919263310811
64507,22479,3615,-1.28996512533253,-0.808793049393707
64508,2066,4600,-0.730372726934524,-1.01665955155937
64509,15692,15079,-1.11997171096861,-1.39630093450742
64510,12947,7165,-1.2816670975656,-1.22188289144022
64511,12521,9089,-1.3053875422312,-1.42948407204868
64512,16567,5340,-1.2770666512249,-0.916268952243767
64513,11336,3385,-1.22130871600973,-0.95136369040571
64514,18576,3833,-1.01753124286117,-0.745072891578947
64515,29705,2044,-1.56629093677419,-0.861660269565217
64516,6316,15732,-0.97090728029703,-1.61351121039838
64517,15444,2562,-1.32259612829495,-0.86283940311973
64518,19741,12716,-1.25729472351547,-1.37163135089744
64519,4624,4066,-0.886916214260953,-1.01701175968277
64520,15105,9893,-1.30594700029883,-1.3473352183187
64521,17141,9473,-1.18591375457396,-1.10567996367568
64522,18782,4274,-1.42818251772417,-1.02692172442197
64523,13174,5669,-1.19572525368442,-1.00802494611188
64524,24267,9159,-1.57297472527119,-1.33888203453189
64525,12121,7395,-1.22064968253134,-1.24209427147921
64526,12653,3648,-1.1827713030065,-0.919545217037037
64527,12591,5990,-1.2809587318303,-1.20303793548077
64528,9719,6318,-1.0976991098791,-1.17324356006826
64529,10942,13361,-1.21259630674134,-1.55343574761134
64530,13257,13708,-1.3095568490117,-1.55951240539811
64531,14507,10878,-1.28762146818548,-1.39502977947333
64532,18088,13727,-1.33016078566318,-1.41352570741565
64533,5953,2266,-0.966043901001757,-0.859432011091219
64534,2079,15055,-0.74624858111588,-1.4376718712049
64535,8456,13976,-1.01490735407993,-1.46081017631935
64536,26361,4765,-1.59090102427653,-1.03585122874459
64537,22767,10805,-1.58208495624749,-1.4736749227549
64538,2970,2861,-0.779626125359212,-0.88990752361244
64539,7445,12436,-1.07692675172708,-1.50224978852127
64540,15688,3817,-1.29480076901047,-0.911001949793662
64541,18050,4621,-1.52761806854158,-1.14136681878571
64542,698,2332,-0.480916183293104,-0.631717073381601
64543,11829,9393,-1.05447036839871,-1.16444302281271
64544,21980,6484,-1.40113611846525,-1.05337104739754
64545,25064,6100,-1.6769742439534,-1.21994262038701
64546,28800,9464,-1.48134364008032,-1.31929156035183
64547,16733,11105,-1.32251071306393,-1.32576962440419
64548,25715,10885,-1.3728439493253,-1.29681663549258
64549,20109,10951,-1.26346336738449,-1.21007404270175
64550,6256,4331,-1.00528022584928,-0.998662383825215
64551,10445,6216,-1.20157588766816,-1.22896108433254
64552,15857,5791,-1.1582002465002,-0.937426698258775
64553,3065,6464,-0.775626893193377,-1.13755702362199
64554,1784,7884,-0.814982470690909,-1.3588669081456
64555,10153,10691,-1.10348978475585,-1.34367129829777
64556,11395,11450,-1.1097503980178,-1.28198335290823
64557,13016,8358,-1.17009030243352,-1.25528466371062
64558,20146,7259,-1.42585190530333,-1.21118468367597
64559,3830,8946,-0.731077246076707,-1.12434038899114
64560,16246,10346,-1.13316910561118,-1.09963415675219
64561,25797,1741,-1.57094870346092,-0.851104050146628
64562,12386,3713,-1.10544052875963,-0.939586048855869
64563,21690,9370,-1.42951102119325,-1.22065500130962
64564,13060,16532,-1.12976495447942,-1.52364379590418
64565,8656,12230,-1.01123959336206,-1.435111
64566,17642,8502,-1.44044605219404,-1.31654972735734
64567,7088,15654,-0.983129009451877,-1.50293907345479
64568,11285,11756,-1.21078346903043,-1.47624350211876
64569,21143,12930,-1.34096742606024,-1.38847326734143
64570,9417,9374,-1.17598236217239,-1.39729889948208
64571,21532,8070,-1.28826747185542,-1.14230173384563
64572,19661,9760,-1.38370225794779,-1.28243111665541
64573,30513,1520,-1.42416281060251,-0.82870432377261
64574,18662,6572,-1.2016398353651,-0.961823183559727
64575,11079,13233,-1.26081944123628,-1.62317445050641
64576,21675,1073,-1.51518861443048,-0.954624871940299
64577,24212,13063,-1.18134558860305,-1.32398270644399
64578,20165,8505,-1.40182448879068,-1.25503762856369
64579,16803,2124,-1.40200156320016,-0.863856316069032
64580,13429,8963,-1.23627982475232,-1.29860549659244
64581,21332,2897,-1.45500931819646,-0.863427351160862
64582,16993,10801,-1.28410659439349,-1.38537185748988
64583,4602,3617,-0.869395475167622,-0.9497516254375
64584,3104,2461,-0.76369720718358,-0.770173884579832
64585,15889,12705,-1.26226098607878,-1.35395373382174
64586,22217,3867,-1.09151520673239,-0.798896696716867
64587,11435,8580,-1.2363730072171,-1.25856288580405
64588,19588,1710,-1.1100738656637,-0.624372731992386
64589,13642,5085,-1.28122675903994,-1.07132330910987
64590,22873,3662,-1.18156891570451,-0.709034612894904
64591,11880,10229,-1.09808786062795,-1.30498274659919
64592,14745,8702,-1.2365519733387,-1.21337871096752
64593,6982,9357,-0.993551586032562,-1.34741720081246
64594,14667,7978,-1.36450357975855,-1.32984380844535
64595,20391,10337,-1.54265630885094,-1.4357206252027
64596,9693,10156,-1.17614806850945,-1.42942272854251
64597,4003,11492,-0.787007957004219,-1.26907742981043
64598,11972,1381,-1.09400751851003,-0.728393968041505
64599,12391,4980,-1.26014289160357,-1.09991979591158
646,20972,11628,-1.40437622225884,-1.31258290162162
64600,1222,12300,-0.683341865419501,-1.19456838505802
64601,1247,8397,-0.800274396551724,-1.34783301356749
64602,6664,2590,-0.924808755698324,-0.860478225997527
64603,20302,1691,-1.38243562272801,-0.76615499463807
64604,23179,7657,-1.47014054040072,-1.14872374003112
64605,13815,6532,-1.09144719047987,-0.999269946620219
64606,10447,2740,-1.27102423295362,-0.951556580569106
64607,29437,2598,-1.55914389561897,-0.823026211324701
64608,19210,5446,-1.34717783710732,-0.989748916493776
64609,2322,13075,-0.765438770573566,-1.46763597615489
64610,4867,4679,-0.921628880550373,-1.0069349552717
64611,19330,11437,-1.45415776618971,-1.4907812668691
64612,6122,3249,-0.925642713439965,-0.876087748275862
64613,23178,7316,-1.40217101092407,-1.16194918757679
64614,12864,14811,-1.22942774927419,-1.57503774817814
64615,10386,9415,-1.1618165394295,-1.32253823193374
64616,15644,7069,-1.30069334515675,-1.17011041890476
64617,6124,13394,-0.983934812678571,-1.62008340751523
64618,18476,1517,-1.44385922975121,-0.847674631909477
64619,17114,10285,-1.13743390991787,-1.10430505870445
64620,1253,1102,-0.38333078077968,-0.319981471957069
64621,5808,7196,-0.953697788913624,-1.21198011331072
64622,4770,5247,-0.815992371374941,-0.986455017716263
64623,4444,9142,-0.907381831438492,-1.41046656897488
64624,18482,1514,-1.38232533121715,-0.784830197043011
64625,11854,13587,-1.11325168259709,-1.49013743897436
64626,11144,8079,-1.23609738255984,-1.32001230501355
64627,20998,3622,-1.54177117015286,-0.970794824432678
64628,11483,11774,-1.18857046812602,-1.45110955043889
64629,14619,5818,-1.28516728519682,-1.12767018530839
64630,18549,12263,-1.395858851,-1.46295122510121
64631,4574,11081,-0.880219407307504,-1.46987146741041
64632,21781,6838,-1.6005669102492,-1.25359724606513
64633,15938,12754,-1.1393687465253,-1.22902840290891
64634,21463,12428,-1.42570542055444,-1.4085335708502
64635,28076,6910,-1.52608473763052,-1.08845053050581
64636,16758,4579,-1.28381468910982,-0.954320017954056
64637,13577,9286,-1.29352735705764,-1.34251963332882
64638,6355,10444,-1.00137042983759,-1.38572382709459
64639,1000,8471,-0.560792765163777,-0.799034828438148
64640,12832,13521,-1.18140223781994,-1.4770848522942
64641,24633,5532,-1.41887890008035,-1.07773544644291
64642,12776,13477,-1.24451847703034,-1.50697847105263
64643,13829,15234,-1.2277109972054,-1.53446944264507
64644,17234,4276,-1.39159044802896,-0.991071748357245
64645,19427,3126,-1.42121298403699,-0.906437017230274
64646,9494,12370,-1.18307274132021,-1.58012147074324
64647,19706,8900,-1.46985408692926,-1.30700543934959
64648,13988,11041,-1.34601122120724,-1.49804087381916
64649,19046,5247,-1.36847755369425,-0.971147897175855
64650,6430,6285,-0.918910771310044,-1.16314923565152
64651,1585,9192,-0.689629693787234,-1.18704724563187
64652,6719,9942,-0.942431382788586,-1.34358378271989
64653,16720,3559,-1.26526738946839,-0.884249417377211
64654,14766,7867,-1.26485157539235,-1.25296958311104
64655,13174,13055,-1.24534711078352,-1.47250065736842
64656,5975,6194,-0.961104107972735,-1.1513057408283
64657,2526,7467,-0.768409674013606,-1.27310326887825
64658,2717,5733,-0.794099065255336,-1.16201254965517
64659,26357,1437,-1.63386556805814,-0.934629989484536
64660,13532,14383,-1.25953649411694,-1.51546418809717
64661,19096,7445,-1.43685992166801,-1.2616059245102
64662,1289,13962,-0.90719795462963,-1.56588279795222
64663,3565,5258,-0.739097989484425,-0.82774664636237
64664,2886,16437,-0.762325786996961,-1.43321305244233
64665,7732,10642,-0.938733098082134,-1.23936703815968
64666,18997,13177,-1.45692485566265,-1.51257461695682
64667,17490,13235,-1.42721605552875,-1.56926893812416
64668,24223,3156,-1.52760864656614,-0.910288594040067
64669,21336,1024,-1.58434379416058,-1.02376971197411
64670,18378,6094,-1.33394580804662,-1.12382449711644
64671,26085,4553,-1.52187136133039,-1.00034257523121
64672,9119,15498,-1.07104479029938,-1.56097937582996
64673,13838,9585,-1.17101454282434,-1.18778671681972
64674,3862,15040,-0.7641575592719,-1.23565128785908
64675,3701,15756,-0.864715003760244,-1.6173259361413
64676,20852,12464,-1.24544919401205,-1.15715812197031
64677,10260,3447,-1.27221016218419,-1.03143415981899
64678,11777,18843,-1.09602374378389,-1.45307942619176
64679,19214,3978,-1.31155793554081,-0.930958339752006
64680,18694,7828,-1.17078468852832,-0.965859965504425
64681,15030,7756,-1.06388968904666,-0.96245603664174
64682,19040,9522,-1.30402490241061,-1.22455846774477
64683,19782,14033,-1.51633375163454,-1.59534893709177
64684,8973,18599,-0.806093265421515,-1.24406957099723
64685,24593,5174,-1.52419117029329,-1.06543248379552
64686,16710,4315,-1.25988110577062,-0.849232589944564
64687,2245,605,-0.581055473333333,-0.530364484826884
64688,14155,9208,-1.33049444440097,-1.34692320527703
64689,10750,4809,-1.1776846174489,-1.03170893803771
64690,4131,14055,-0.836539140053305,-1.51518611382114
64691,26114,6526,-1.6246104102049,-1.19621323666986
64692,13167,14106,-1.17969882390953,-1.46127321411209
647,18272,5831,-1.23136541580684,-0.920591650955017
648,14159,10252,-1.09209289367446,-1.27223437322755
649,19277,10538,-1.4064284814234,-1.40830722673869
65,16644,8928,-1.06433556247023,-1.0406623687762
650,15276,7642,-1.31897266058776,-1.22833867282225
65001,6464,9832,-1.0242460124225,-1.45576802808684
65002,13266,12495,-1.08232918568833,-1.38818375703104
65003,16099,4391,-1.25167856072731,-0.965929293371429
65004,5037,1299,-0.604927043803893,-0.58392737955711
65005,15932,11136,-1.06294567125956,-1.00375137975017
65006,19756,9375,-1.40533716110888,-1.31798633299527
65007,22639,11252,-1.069416161041,-0.888095959811066
65008,13780,15101,-1.17537141370274,-1.52196194649123
65009,14784,11549,-1.27141401409895,-1.41975797450067
6501,31193,10521,-1.33579524400803,-1.16230321471264
65010,3205,9309,-0.82613964024619,-1.36773864003397
65011,12970,8503,-1.29414625745968,-1.33437968398781
65012,11424,11253,-1.27002685271475,-1.49475925918919
65013,21216,2934,-1.46839287680387,-0.873188487811915
65014,12358,10767,-1.18950586521359,-1.42298221644399
65015,17067,2478,-1.27578084517409,-0.792228888343891
65016,4720,11040,-0.901662384592445,-1.47185093572881
65017,18048,15365,-1.24900023036992,-1.36726973576248
65018,13034,5432,-1.13091617214245,-0.947985701316701
65019,8134,7135,-1.14393768505219,-1.30222164172226
6502,6523,12916,-0.947368356116718,-1.39570237329953
65020,9594,6691,-1.10193076853181,-1.15137766725358
65021,22915,4643,-1.51975555,-1.05935234956707
65022,12859,1095,-1.34081608616199,-0.852752837397035
65023,19182,15946,-1.20510825131939,-1.33474025403509
65024,25665,2381,-1.72950967677994,-0.942512362335025
65025,14326,3667,-1.38382250375,-0.999328127263314
65026,20757,9339,-1.31347722343833,-1.2408284179527
65027,25142,3330,-1.50267945036203,-0.902714710921474
65028,30343,12041,-1.61917419100402,-1.49730985739365
65029,7462,4817,-1.05657860850507,-1.09667289059566
6503,20466,14453,-1.26589258681237,-1.34222577282726
65030,2194,2154,-0.60344063705681,-0.621522645566372
65031,6735,6324,-0.961616193479948,-1.19569109107635
65032,11601,12730,-1.13261484965601,-1.3822282541526
65033,4542,6137,-0.882355497967182,-1.18113633685007
